path,filename,class,label,width,height,aspect_ratio,brightness
D:\Dataset BDC26\train\2_Organic\O_1.jpg,O_1.jpg,2_Organic,2,208,242,0.859504132231405,164.55530170586988
D:\Dataset BDC26\train\2_Organic\O_10.jpg,O_10.jpg,2_Organic,2,275,183,1.5027322404371584,196.59084616658387
D:\Dataset BDC26\train\2_Organic\O_100.jpg,O_100.jpg,2_Organic,2,275,183,1.5027322404371584,194.72299387315783
D:\Dataset BDC26\train\2_Organic\O_1000.jpg,O_1000.jpg,2_Organic,2,242,209,1.1578947368421053,208.83150117969603
D:\Dataset BDC26\train\2_Organic\O_10000.jpg,O_10000.jpg,2_Organic,2,271,186,1.456989247311828,55.03340872118398
D:\Dataset BDC26\train\2_Organic\O_10001.jpg,O_10001.jpg,2_Organic,2,251,201,1.2487562189054726,125.5011595409407
D:\Dataset BDC26\train\2_Organic\O_10002.jpg,O_10002.jpg,2_Organic,2,259,194,1.3350515463917525,116.5826732476217
D:\Dataset BDC26\train\2_Organic\O_10003.jpg,O_10003.jpg,2_Organic,2,275,183,1.5027322404371584,148.4942473919523
D:\Dataset BDC26\train\2_Organic\O_10004.jpg,O_10004.jpg,2_Organic,2,194,259,0.749034749034749,118.05463121442504
D:\Dataset BDC26\train\2_Organic\O_10005.jpg,O_10005.jpg,2_Organic,2,183,275,0.6654545454545454,83.32058950157311
D:\Dataset BDC26\train\2_Organic\O_10006.jpg,O_10006.jpg,2_Organic,2,281,179,1.5698324022346368,133.20394043619157
D:\Dataset BDC26\train\2_Organic\O_10007.jpg,O_10007.jpg,2_Organic,2,264,191,1.382198952879581,191.9124623195304
D:\Dataset BDC26\train\2_Organic\O_10008.jpg,O_10008.jpg,2_Organic,2,259,194,1.3350515463917525,78.28743913279996
D:\Dataset BDC26\train\2_Organic\O_10009.jpg,O_10009.jpg,2_Organic,2,275,183,1.5027322404371584,145.0384037092234
D:\Dataset BDC26\train\2_Organic\O_1001.jpg,O_1001.jpg,2_Organic,2,276,182,1.5164835164835164,129.60521181716834
D:\Dataset BDC26\train\2_Organic\O_10010.jpg,O_10010.jpg,2_Organic,2,194,259,0.749034749034749,104.51564303626161
D:\Dataset BDC26\train\2_Organic\O_10011.jpg,O_10011.jpg,2_Organic,2,299,168,1.7797619047619047,146.66234007538355
D:\Dataset BDC26\train\2_Organic\O_10012.jpg,O_10012.jpg,2_Organic,2,259,194,1.3350515463917525,144.37442449813582
D:\Dataset BDC26\train\2_Organic\O_10013.jpg,O_10013.jpg,2_Organic,2,259,194,1.3350515463917525,126.03894173997269
D:\Dataset BDC26\train\2_Organic\O_10014.jpg,O_10014.jpg,2_Organic,2,225,225,1.0,183.05513744855966
D:\Dataset BDC26\train\2_Organic\O_10015.jpg,O_10015.jpg,2_Organic,2,299,168,1.7797619047619047,127.08750729946382
D:\Dataset BDC26\train\2_Organic\O_10016.jpg,O_10016.jpg,2_Organic,2,260,194,1.3402061855670102,99.35526037536346
D:\Dataset BDC26\train\2_Organic\O_10017.jpg,O_10017.jpg,2_Organic,2,266,190,1.4,110.36966099459174
D:\Dataset BDC26\train\2_Organic\O_10018.jpg,O_10018.jpg,2_Organic,2,260,194,1.3402061855670102,208.96100317208564
D:\Dataset BDC26\train\2_Organic\O_10019.jpg,O_10019.jpg,2_Organic,2,260,194,1.3402061855670102,124.13542162305049
D:\Dataset BDC26\train\2_Organic\O_1002.jpg,O_1002.jpg,2_Organic,2,311,162,1.9197530864197532,83.0818744789806
D:\Dataset BDC26\train\2_Organic\O_10020.jpg,O_10020.jpg,2_Organic,2,254,199,1.2763819095477387,112.8160157744101
D:\Dataset BDC26\train\2_Organic\O_10021.jpg,O_10021.jpg,2_Organic,2,275,183,1.5027322404371584,157.12955787382018
D:\Dataset BDC26\train\2_Organic\O_10022.jpg,O_10022.jpg,2_Organic,2,275,183,1.5027322404371584,123.86346746150025
D:\Dataset BDC26\train\2_Organic\O_10023.jpg,O_10023.jpg,2_Organic,2,259,194,1.3350515463917525,153.9178574745585
D:\Dataset BDC26\train\2_Organic\O_10024.jpg,O_10024.jpg,2_Organic,2,259,194,1.3350515463917525,111.22899998673195
D:\Dataset BDC26\train\2_Organic\O_10025.jpg,O_10025.jpg,2_Organic,2,300,168,1.7857142857142858,165.90906084656083
D:\Dataset BDC26\train\2_Organic\O_10026.jpg,O_10026.jpg,2_Organic,2,275,183,1.5027322404371584,82.2322305017387
D:\Dataset BDC26\train\2_Organic\O_10027.jpg,O_10027.jpg,2_Organic,2,150,150,1.0,131.45656296296298
D:\Dataset BDC26\train\2_Organic\O_10028.jpg,O_10028.jpg,2_Organic,2,259,194,1.3350515463917525,113.43561013148643
D:\Dataset BDC26\train\2_Organic\O_10029.jpg,O_10029.jpg,2_Organic,2,259,194,1.3350515463917525,119.10256869535219
D:\Dataset BDC26\train\2_Organic\O_1003.jpg,O_1003.jpg,2_Organic,2,269,187,1.4385026737967914,144.5978106010907
D:\Dataset BDC26\train\2_Organic\O_10030.jpg,O_10030.jpg,2_Organic,2,276,183,1.5081967213114753,88.19516380243392
D:\Dataset BDC26\train\2_Organic\O_10031.jpg,O_10031.jpg,2_Organic,2,321,157,2.0445859872611467,150.86454881573638
D:\Dataset BDC26\train\2_Organic\O_10032.jpg,O_10032.jpg,2_Organic,2,275,183,1.5027322404371584,157.179797979798
D:\Dataset BDC26\train\2_Organic\O_10033.jpg,O_10033.jpg,2_Organic,2,271,186,1.456989247311828,69.27378354428704
D:\Dataset BDC26\train\2_Organic\O_10034.jpg,O_10034.jpg,2_Organic,2,276,183,1.5081967213114753,157.38391937910825
D:\Dataset BDC26\train\2_Organic\O_10035.jpg,O_10035.jpg,2_Organic,2,300,168,1.7857142857142858,148.3414880952381
D:\Dataset BDC26\train\2_Organic\O_10036.jpg,O_10036.jpg,2_Organic,2,289,174,1.660919540229885,66.03347518858794
D:\Dataset BDC26\train\2_Organic\O_10037.jpg,O_10037.jpg,2_Organic,2,225,225,1.0,169.99245432098766
D:\Dataset BDC26\train\2_Organic\O_10038.jpg,O_10038.jpg,2_Organic,2,259,194,1.3350515463917525,154.6032918043227
D:\Dataset BDC26\train\2_Organic\O_10039.jpg,O_10039.jpg,2_Organic,2,275,183,1.5027322404371584,185.9015399900646
D:\Dataset BDC26\train\2_Organic\O_1004.jpg,O_1004.jpg,2_Organic,2,259,194,1.3350515463917525,111.47837307115658
D:\Dataset BDC26\train\2_Organic\O_10040.jpg,O_10040.jpg,2_Organic,2,259,194,1.3350515463917525,110.85320887898207
D:\Dataset BDC26\train\2_Organic\O_10041.jpg,O_10041.jpg,2_Organic,2,343,147,2.3333333333333335,129.5750778445489
D:\Dataset BDC26\train\2_Organic\O_10042.jpg,O_10042.jpg,2_Organic,2,183,275,0.6654545454545454,107.48079483358173
D:\Dataset BDC26\train\2_Organic\O_10043.jpg,O_10043.jpg,2_Organic,2,272,185,1.4702702702702704,162.56262586115525
D:\Dataset BDC26\train\2_Organic\O_10044.jpg,O_10044.jpg,2_Organic,2,250,202,1.2376237623762376,126.0993201320132
D:\Dataset BDC26\train\2_Organic\O_10045.jpg,O_10045.jpg,2_Organic,2,234,215,1.0883720930232559,116.73750745378652
D:\Dataset BDC26\train\2_Organic\O_10046.jpg,O_10046.jpg,2_Organic,2,275,183,1.5027322404371584,125.55766186454711
D:\Dataset BDC26\train\2_Organic\O_10047.jpg,O_10047.jpg,2_Organic,2,298,169,1.7633136094674555,129.37262883390915
D:\Dataset BDC26\train\2_Organic\O_10048.jpg,O_10048.jpg,2_Organic,2,275,183,1.5027322404371584,170.34853452558372
D:\Dataset BDC26\train\2_Organic\O_10049.jpg,O_10049.jpg,2_Organic,2,300,168,1.7857142857142858,172.98506613756615
D:\Dataset BDC26\train\2_Organic\O_1005.jpg,O_1005.jpg,2_Organic,2,236,213,1.107981220657277,188.98872045834324
D:\Dataset BDC26\train\2_Organic\O_10050.jpg,O_10050.jpg,2_Organic,2,285,177,1.6101694915254237,202.8082664287838
D:\Dataset BDC26\train\2_Organic\O_10051.jpg,O_10051.jpg,2_Organic,2,262,192,1.3645833333333333,188.75662637828668
D:\Dataset BDC26\train\2_Organic\O_10052.jpg,O_10052.jpg,2_Organic,2,275,183,1.5027322404371584,131.4479019705249
D:\Dataset BDC26\train\2_Organic\O_10053.jpg,O_10053.jpg,2_Organic,2,275,183,1.5027322404371584,215.9581056466302
D:\Dataset BDC26\train\2_Organic\O_10054.jpg,O_10054.jpg,2_Organic,2,245,206,1.1893203883495145,98.38317152103559
D:\Dataset BDC26\train\2_Organic\O_10055.jpg,O_10055.jpg,2_Organic,2,259,194,1.3350515463917525,121.26957369740876
D:\Dataset BDC26\train\2_Organic\O_10056.jpg,O_10056.jpg,2_Organic,2,165,250,0.66,153.4380202020202
D:\Dataset BDC26\train\2_Organic\O_10057.jpg,O_10057.jpg,2_Organic,2,318,158,2.0126582278481013,153.0295292306876
D:\Dataset BDC26\train\2_Organic\O_10058.jpg,O_10058.jpg,2_Organic,2,233,216,1.0787037037037037,94.38577597626238
D:\Dataset BDC26\train\2_Organic\O_10059.jpg,O_10059.jpg,2_Organic,2,259,194,1.3350515463917525,109.75175470020831
D:\Dataset BDC26\train\2_Organic\O_1006.jpg,O_1006.jpg,2_Organic,2,259,194,1.3350515463917525,101.35088696944369
D:\Dataset BDC26\train\2_Organic\O_10060.jpg,O_10060.jpg,2_Organic,2,225,225,1.0,147.64312098765433
D:\Dataset BDC26\train\2_Organic\O_10061.jpg,O_10061.jpg,2_Organic,2,246,205,1.2,160.90778637054663
D:\Dataset BDC26\train\2_Organic\O_10062.jpg,O_10062.jpg,2_Organic,2,275,183,1.5027322404371584,148.57228017883756
D:\Dataset BDC26\train\2_Organic\O_10063.jpg,O_10063.jpg,2_Organic,2,259,194,1.3350515463917525,133.65482492802082
D:\Dataset BDC26\train\2_Organic\O_10064.jpg,O_10064.jpg,2_Organic,2,275,183,1.5027322404371584,85.98983275376719
D:\Dataset BDC26\train\2_Organic\O_10065.jpg,O_10065.jpg,2_Organic,2,199,253,0.7865612648221344,125.10986420905583
D:\Dataset BDC26\train\2_Organic\O_10066.jpg,O_10066.jpg,2_Organic,2,269,187,1.4385026737967914,173.92179392879152
D:\Dataset BDC26\train\2_Organic\O_10067.jpg,O_10067.jpg,2_Organic,2,225,225,1.0,98.80543209876544
D:\Dataset BDC26\train\2_Organic\O_10068.jpg,O_10068.jpg,2_Organic,2,225,225,1.0,41.977066666666666
D:\Dataset BDC26\train\2_Organic\O_10069.jpg,O_10069.jpg,2_Organic,2,242,208,1.1634615384615385,92.83504185208731
D:\Dataset BDC26\train\2_Organic\O_1007.jpg,O_1007.jpg,2_Organic,2,299,168,1.7797619047619047,93.77887269735095
D:\Dataset BDC26\train\2_Organic\O_10070.jpg,O_10070.jpg,2_Organic,2,275,183,1.5027322404371584,179.9144295413148
D:\Dataset BDC26\train\2_Organic\O_10071.jpg,O_10071.jpg,2_Organic,2,290,174,1.6666666666666667,137.64207292905272
D:\Dataset BDC26\train\2_Organic\O_10072.jpg,O_10072.jpg,2_Organic,2,150,150,1.0,110.71173333333333
D:\Dataset BDC26\train\2_Organic\O_10073.jpg,O_10073.jpg,2_Organic,2,168,168,1.0,129.1450184240363
D:\Dataset BDC26\train\2_Organic\O_10074.jpg,O_10074.jpg,2_Organic,2,254,198,1.2828282828282829,141.95768047933404
D:\Dataset BDC26\train\2_Organic\O_10075.jpg,O_10075.jpg,2_Organic,2,280,180,1.5555555555555556,210.45939814814815
D:\Dataset BDC26\train\2_Organic\O_10076.jpg,O_10076.jpg,2_Organic,2,226,223,1.0134529147982063,155.16738098072676
D:\Dataset BDC26\train\2_Organic\O_10077.jpg,O_10077.jpg,2_Organic,2,266,189,1.4074074074074074,115.11152882205515
D:\Dataset BDC26\train\2_Organic\O_10078.jpg,O_10078.jpg,2_Organic,2,275,183,1.5027322404371584,157.43623116410004
D:\Dataset BDC26\train\2_Organic\O_10079.jpg,O_10079.jpg,2_Organic,2,259,194,1.3350515463917525,124.69410500338336
D:\Dataset BDC26\train\2_Organic\O_1008.jpg,O_1008.jpg,2_Organic,2,190,266,0.7142857142857143,194.16599393219892
D:\Dataset BDC26\train\2_Organic\O_10080.jpg,O_10080.jpg,2_Organic,2,275,183,1.5027322404371584,157.08015896671634
D:\Dataset BDC26\train\2_Organic\O_10081.jpg,O_10081.jpg,2_Organic,2,225,225,1.0,103.95222386831274
D:\Dataset BDC26\train\2_Organic\O_10082.jpg,O_10082.jpg,2_Organic,2,254,198,1.2828282828282829,95.12938439513243
D:\Dataset BDC26\train\2_Organic\O_10083.jpg,O_10083.jpg,2_Organic,2,259,194,1.3350515463917525,243.6911064230652
D:\Dataset BDC26\train\2_Organic\O_10084.jpg,O_10084.jpg,2_Organic,2,259,194,1.3350515463917525,114.40061563772905
D:\Dataset BDC26\train\2_Organic\O_10085.jpg,O_10085.jpg,2_Organic,2,280,180,1.5555555555555556,188.11686507936508
D:\Dataset BDC26\train\2_Organic\O_10086.jpg,O_10086.jpg,2_Organic,2,300,168,1.7857142857142858,133.8028373015873
D:\Dataset BDC26\train\2_Organic\O_10087.jpg,O_10087.jpg,2_Organic,2,275,183,1.5027322404371584,117.4628514654744
D:\Dataset BDC26\train\2_Organic\O_10088.jpg,O_10088.jpg,2_Organic,2,259,194,1.3350515463917525,83.88275683636509
D:\Dataset BDC26\train\2_Organic\O_10089.jpg,O_10089.jpg,2_Organic,2,276,183,1.5081967213114753,119.63394577756658
D:\Dataset BDC26\train\2_Organic\O_1009.jpg,O_1009.jpg,2_Organic,2,345,146,2.363013698630137,121.31298391899942
D:\Dataset BDC26\train\2_Organic\O_10090.jpg,O_10090.jpg,2_Organic,2,259,194,1.3350515463917525,130.44134193103267
D:\Dataset BDC26\train\2_Organic\O_10091.jpg,O_10091.jpg,2_Organic,2,266,189,1.4074074074074074,87.84551325403454
D:\Dataset BDC26\train\2_Organic\O_10092.jpg,O_10092.jpg,2_Organic,2,292,173,1.6878612716763006,145.04005991501043
D:\Dataset BDC26\train\2_Organic\O_10093.jpg,O_10093.jpg,2_Organic,2,197,256,0.76953125,27.48391233079526
D:\Dataset BDC26\train\2_Organic\O_10094.jpg,O_10094.jpg,2_Organic,2,225,225,1.0,94.06960987654321
D:\Dataset BDC26\train\2_Organic\O_10095.jpg,O_10095.jpg,2_Organic,2,200,150,1.3333333333333333,116.94312222222221
D:\Dataset BDC26\train\2_Organic\O_10096.jpg,O_10096.jpg,2_Organic,2,275,183,1.5027322404371584,97.6360324557046
D:\Dataset BDC26\train\2_Organic\O_10097.jpg,O_10097.jpg,2_Organic,2,274,184,1.4891304347826086,63.46914339363165
D:\Dataset BDC26\train\2_Organic\O_10098.jpg,O_10098.jpg,2_Organic,2,299,168,1.7797619047619047,131.47918325635717
D:\Dataset BDC26\train\2_Organic\O_10099.jpg,O_10099.jpg,2_Organic,2,275,183,1.5027322404371584,163.29394932935918
D:\Dataset BDC26\train\2_Organic\O_101.jpg,O_101.jpg,2_Organic,2,275,183,1.5027322404371584,154.3794469282994
D:\Dataset BDC26\train\2_Organic\O_1010.jpg,O_1010.jpg,2_Organic,2,299,168,1.7797619047619047,180.60198014545844
D:\Dataset BDC26\train\2_Organic\O_10100.jpg,O_10100.jpg,2_Organic,2,225,225,1.0,121.90629794238684
D:\Dataset BDC26\train\2_Organic\O_10101.jpg,O_10101.jpg,2_Organic,2,278,181,1.5359116022099448,165.4132914662745
D:\Dataset BDC26\train\2_Organic\O_10102.jpg,O_10102.jpg,2_Organic,2,300,168,1.7857142857142858,89.30814153439154
D:\Dataset BDC26\train\2_Organic\O_10103.jpg,O_10103.jpg,2_Organic,2,262,192,1.3645833333333333,24.640956318914334
D:\Dataset BDC26\train\2_Organic\O_10104.jpg,O_10104.jpg,2_Organic,2,285,177,1.6101694915254237,126.82484554134867
D:\Dataset BDC26\train\2_Organic\O_10105.jpg,O_10105.jpg,2_Organic,2,276,183,1.5081967213114753,104.66732662812491
D:\Dataset BDC26\train\2_Organic\O_10106.jpg,O_10106.jpg,2_Organic,2,280,180,1.5555555555555556,102.50213624338625
D:\Dataset BDC26\train\2_Organic\O_10107.jpg,O_10107.jpg,2_Organic,2,242,209,1.1578947368421053,102.69171049336337
D:\Dataset BDC26\train\2_Organic\O_10108.jpg,O_10108.jpg,2_Organic,2,300,168,1.7857142857142858,89.82695767195766
D:\Dataset BDC26\train\2_Organic\O_10109.jpg,O_10109.jpg,2_Organic,2,259,194,1.3350515463917525,129.14239276094946
D:\Dataset BDC26\train\2_Organic\O_1011.jpg,O_1011.jpg,2_Organic,2,275,183,1.5027322404371584,117.7342540155655
D:\Dataset BDC26\train\2_Organic\O_10110.jpg,O_10110.jpg,2_Organic,2,274,184,1.4891304347826086,89.69493811488417
D:\Dataset BDC26\train\2_Organic\O_10111.jpg,O_10111.jpg,2_Organic,2,200,252,0.7936507936507936,196.1075992063492
D:\Dataset BDC26\train\2_Organic\O_10112.jpg,O_10112.jpg,2_Organic,2,276,183,1.5081967213114753,90.79733903540033
D:\Dataset BDC26\train\2_Organic\O_10113.jpg,O_10113.jpg,2_Organic,2,220,165,1.3333333333333333,172.06314967860422
D:\Dataset BDC26\train\2_Organic\O_10114.jpg,O_10114.jpg,2_Organic,2,269,188,1.4308510638297873,126.66106409343773
D:\Dataset BDC26\train\2_Organic\O_10115.jpg,O_10115.jpg,2_Organic,2,300,168,1.7857142857142858,160.6354828042328
D:\Dataset BDC26\train\2_Organic\O_10116.jpg,O_10116.jpg,2_Organic,2,288,175,1.6457142857142857,101.9310582010582
D:\Dataset BDC26\train\2_Organic\O_10117.jpg,O_10117.jpg,2_Organic,2,262,192,1.3645833333333333,183.9461606764207
D:\Dataset BDC26\train\2_Organic\O_10118.jpg,O_10118.jpg,2_Organic,2,274,184,1.4891304347826086,95.01789775732571
D:\Dataset BDC26\train\2_Organic\O_10119.jpg,O_10119.jpg,2_Organic,2,251,201,1.2487562189054726,79.54272462389248
D:\Dataset BDC26\train\2_Organic\O_1012.jpg,O_1012.jpg,2_Organic,2,254,198,1.2828282828282829,176.46022561573741
D:\Dataset BDC26\train\2_Organic\O_10120.jpg,O_10120.jpg,2_Organic,2,275,183,1.5027322404371584,94.81012750455375
D:\Dataset BDC26\train\2_Organic\O_10121.jpg,O_10121.jpg,2_Organic,2,187,270,0.6925925925925925,99.48456460025089
D:\Dataset BDC26\train\2_Organic\O_10122.jpg,O_10122.jpg,2_Organic,2,259,194,1.3350515463917525,199.43109235892743
D:\Dataset BDC26\train\2_Organic\O_10123.jpg,O_10123.jpg,2_Organic,2,300,168,1.7857142857142858,123.33879629629628
D:\Dataset BDC26\train\2_Organic\O_10124.jpg,O_10124.jpg,2_Organic,2,276,183,1.5081967213114753,74.87538607745307
D:\Dataset BDC26\train\2_Organic\O_10125.jpg,O_10125.jpg,2_Organic,2,300,168,1.7857142857142858,120.13732142857141
D:\Dataset BDC26\train\2_Organic\O_10126.jpg,O_10126.jpg,2_Organic,2,274,184,1.4891304347826086,127.13400507775309
D:\Dataset BDC26\train\2_Organic\O_10127.jpg,O_10127.jpg,2_Organic,2,225,225,1.0,132.3190255144033
D:\Dataset BDC26\train\2_Organic\O_10128.jpg,O_10128.jpg,2_Organic,2,275,183,1.5027322404371584,131.12290114257328
D:\Dataset BDC26\train\2_Organic\O_10129.jpg,O_10129.jpg,2_Organic,2,302,167,1.8083832335329342,162.72757795666945
D:\Dataset BDC26\train\2_Organic\O_1013.jpg,O_1013.jpg,2_Organic,2,275,183,1.5027322404371584,86.01450571286637
D:\Dataset BDC26\train\2_Organic\O_10130.jpg,O_10130.jpg,2_Organic,2,200,133,1.5037593984962405,135.58416040100252
D:\Dataset BDC26\train\2_Organic\O_10131.jpg,O_10131.jpg,2_Organic,2,225,225,1.0,153.22410534979426
D:\Dataset BDC26\train\2_Organic\O_10132.jpg,O_10132.jpg,2_Organic,2,193,262,0.7366412213740458,117.6659679099263
D:\Dataset BDC26\train\2_Organic\O_10133.jpg,O_10133.jpg,2_Organic,2,403,125,3.224,191.36320926385443
D:\Dataset BDC26\train\2_Organic\O_10134.jpg,O_10134.jpg,2_Organic,2,225,225,1.0,106.97253662551441
D:\Dataset BDC26\train\2_Organic\O_10135.jpg,O_10135.jpg,2_Organic,2,183,275,0.6654545454545454,193.5404404702765
D:\Dataset BDC26\train\2_Organic\O_10136.jpg,O_10136.jpg,2_Organic,2,299,168,1.7797619047619047,127.98268699899135
D:\Dataset BDC26\train\2_Organic\O_10137.jpg,O_10137.jpg,2_Organic,2,266,189,1.4074074074074074,195.980997467213
D:\Dataset BDC26\train\2_Organic\O_10138.jpg,O_10138.jpg,2_Organic,2,275,183,1.5027322404371584,218.12488822652756
D:\Dataset BDC26\train\2_Organic\O_10139.jpg,O_10139.jpg,2_Organic,2,275,183,1.5027322404371584,185.33844676270905
D:\Dataset BDC26\train\2_Organic\O_1014.jpg,O_1014.jpg,2_Organic,2,355,142,2.5,124.93160748528732
D:\Dataset BDC26\train\2_Organic\O_10140.jpg,O_10140.jpg,2_Organic,2,249,202,1.2326732673267327,144.74792900976843
D:\Dataset BDC26\train\2_Organic\O_10141.jpg,O_10141.jpg,2_Organic,2,259,195,1.3282051282051281,165.78725538725539
D:\Dataset BDC26\train\2_Organic\O_10142.jpg,O_10142.jpg,2_Organic,2,233,216,1.0787037037037037,142.45307449796005
D:\Dataset BDC26\train\2_Organic\O_10143.jpg,O_10143.jpg,2_Organic,2,318,159,2.0,222.79375815830068
D:\Dataset BDC26\train\2_Organic\O_10144.jpg,O_10144.jpg,2_Organic,2,276,183,1.5081967213114753,211.45938597185923
D:\Dataset BDC26\train\2_Organic\O_10145.jpg,O_10145.jpg,2_Organic,2,300,168,1.7857142857142858,169.30454365079365
D:\Dataset BDC26\train\2_Organic\O_10146.jpg,O_10146.jpg,2_Organic,2,298,169,1.7633136094674555,174.43514951749333
D:\Dataset BDC26\train\2_Organic\O_10147.jpg,O_10147.jpg,2_Organic,2,279,181,1.5414364640883977,191.85748892717348
D:\Dataset BDC26\train\2_Organic\O_10148.jpg,O_10148.jpg,2_Organic,2,262,192,1.3645833333333333,92.53944020356236
D:\Dataset BDC26\train\2_Organic\O_10149.jpg,O_10149.jpg,2_Organic,2,259,194,1.3350515463917525,205.18517560270138
D:\Dataset BDC26\train\2_Organic\O_1015.jpg,O_1015.jpg,2_Organic,2,275,183,1.5027322404371584,97.50936247723132
D:\Dataset BDC26\train\2_Organic\O_10150.jpg,O_10150.jpg,2_Organic,2,262,193,1.3575129533678756,168.79264064127412
D:\Dataset BDC26\train\2_Organic\O_10151.jpg,O_10151.jpg,2_Organic,2,275,183,1.5027322404371584,123.38172545123365
D:\Dataset BDC26\train\2_Organic\O_10152.jpg,O_10152.jpg,2_Organic,2,275,183,1.5027322404371584,62.94903129657228
D:\Dataset BDC26\train\2_Organic\O_10153.jpg,O_10153.jpg,2_Organic,2,225,225,1.0,212.85786337448562
D:\Dataset BDC26\train\2_Organic\O_10154.jpg,O_10154.jpg,2_Organic,2,228,221,1.0316742081447965,68.3757640708105
D:\Dataset BDC26\train\2_Organic\O_10155.jpg,O_10155.jpg,2_Organic,2,275,183,1.5027322404371584,151.98467958271237
D:\Dataset BDC26\train\2_Organic\O_10156.jpg,O_10156.jpg,2_Organic,2,254,198,1.2828282828282829,103.8416116546038
D:\Dataset BDC26\train\2_Organic\O_10157.jpg,O_10157.jpg,2_Organic,2,240,195,1.2307692307692308,205.79873931623933
D:\Dataset BDC26\train\2_Organic\O_10158.jpg,O_10158.jpg,2_Organic,2,275,183,1.5027322404371584,212.63606557377048
D:\Dataset BDC26\train\2_Organic\O_10159.jpg,O_10159.jpg,2_Organic,2,189,267,0.7078651685393258,219.6460641129805
D:\Dataset BDC26\train\2_Organic\O_1016.jpg,O_1016.jpg,2_Organic,2,344,146,2.356164383561644,103.52342837421685
D:\Dataset BDC26\train\2_Organic\O_10160.jpg,O_10160.jpg,2_Organic,2,225,225,1.0,187.92154074074074
D:\Dataset BDC26\train\2_Organic\O_10161.jpg,O_10161.jpg,2_Organic,2,268,188,1.425531914893617,127.10514581348576
D:\Dataset BDC26\train\2_Organic\O_10162.jpg,O_10162.jpg,2_Organic,2,259,194,1.3350515463917525,98.43134445196301
D:\Dataset BDC26\train\2_Organic\O_10163.jpg,O_10163.jpg,2_Organic,2,228,221,1.0316742081447965,111.51420973247599
D:\Dataset BDC26\train\2_Organic\O_10164.jpg,O_10164.jpg,2_Organic,2,263,192,1.3697916666666667,106.41579531051964
D:\Dataset BDC26\train\2_Organic\O_10165.jpg,O_10165.jpg,2_Organic,2,293,172,1.7034883720930232,206.80353599492022
D:\Dataset BDC26\train\2_Organic\O_10166.jpg,O_10166.jpg,2_Organic,2,275,183,1.5027322404371584,195.77886405033948
D:\Dataset BDC26\train\2_Organic\O_10167.jpg,O_10167.jpg,2_Organic,2,252,200,1.26,148.94519841269843
D:\Dataset BDC26\train\2_Organic\O_10168.jpg,O_10168.jpg,2_Organic,2,233,216,1.0787037037037037,100.5235455412494
D:\Dataset BDC26\train\2_Organic\O_10169.jpg,O_10169.jpg,2_Organic,2,275,183,1.5027322404371584,51.20976982944196
D:\Dataset BDC26\train\2_Organic\O_1017.jpg,O_1017.jpg,2_Organic,2,343,147,2.3333333333333335,145.35918896227102
D:\Dataset BDC26\train\2_Organic\O_10170.jpg,O_10170.jpg,2_Organic,2,266,189,1.4074074074074074,211.4891063637931
D:\Dataset BDC26\train\2_Organic\O_10171.jpg,O_10171.jpg,2_Organic,2,203,248,0.8185483870967742,170.6392155304836
D:\Dataset BDC26\train\2_Organic\O_10172.jpg,O_10172.jpg,2_Organic,2,235,150,1.5666666666666667,185.85116784869976
D:\Dataset BDC26\train\2_Organic\O_10173.jpg,O_10173.jpg,2_Organic,2,276,183,1.5081967213114753,200.6740846334574
D:\Dataset BDC26\train\2_Organic\O_10174.jpg,O_10174.jpg,2_Organic,2,259,194,1.3350515463917525,87.23406174952567
D:\Dataset BDC26\train\2_Organic\O_10175.jpg,O_10175.jpg,2_Organic,2,287,175,1.64,244.1734793429567
D:\Dataset BDC26\train\2_Organic\O_10176.jpg,O_10176.jpg,2_Organic,2,259,194,1.3350515463917525,96.98742851835635
D:\Dataset BDC26\train\2_Organic\O_10177.jpg,O_10177.jpg,2_Organic,2,278,181,1.5359116022099448,131.24227248035825
D:\Dataset BDC26\train\2_Organic\O_10178.jpg,O_10178.jpg,2_Organic,2,275,183,1.5027322404371584,88.89084947839046
D:\Dataset BDC26\train\2_Organic\O_10179.jpg,O_10179.jpg,2_Organic,2,259,194,1.3350515463917525,59.93693693693694
D:\Dataset BDC26\train\2_Organic\O_1018.jpg,O_1018.jpg,2_Organic,2,290,174,1.6666666666666667,194.87817413132515
D:\Dataset BDC26\train\2_Organic\O_10180.jpg,O_10180.jpg,2_Organic,2,239,211,1.132701421800948,74.09612855037115
D:\Dataset BDC26\train\2_Organic\O_10181.jpg,O_10181.jpg,2_Organic,2,275,183,1.5027322404371584,107.05027322404372
D:\Dataset BDC26\train\2_Organic\O_10182.jpg,O_10182.jpg,2_Organic,2,299,168,1.7797619047619047,110.887077294686
D:\Dataset BDC26\train\2_Organic\O_10183.jpg,O_10183.jpg,2_Organic,2,244,207,1.178743961352657,112.96383411208785
D:\Dataset BDC26\train\2_Organic\O_10184.jpg,O_10184.jpg,2_Organic,2,275,183,1.5027322404371584,96.98952806756085
D:\Dataset BDC26\train\2_Organic\O_10185.jpg,O_10185.jpg,2_Organic,2,259,194,1.3350515463917525,112.81942177818466
D:\Dataset BDC26\train\2_Organic\O_10186.jpg,O_10186.jpg,2_Organic,2,300,168,1.7857142857142858,134.46031084656084
